userName,score,thumbsUpCount,at
Phil Kot,4,0,5/8/13 0:14
A. Paul Rudicel,5,0,5/7/13 23:48
A Google user,4,0,5/7/13 21:47
Gerrit Hamilton,1,1,5/7/13 19:06
Michael Riddick,4,0,5/7/13 16:58
danielle saunders,5,0,5/7/13 13:51
Southern gentleman,5,17,5/7/13 13:30
mike toolate,3,0,5/7/13 10:15
Eric Sim,5,7,5/7/13 9:08
Sai Satsangam,4,0,5/7/13 8:34
Angel Todd,4,0,5/7/13 6:24
Felix Yanez,5,0,5/7/13 6:18
Juan L Hernande,1,0,5/7/13 6:09
Alex Sayapov,5,2,5/7/13 5:04
Allison Dicks,3,0,5/7/13 5:00
A Google user,4,0,5/7/13 4:18
Steven Jones,5,0,5/7/13 4:12
nathaniel bradford,5,0,5/7/13 4:11
M K,3,0,5/7/13 3:58
BigOle LoosePussy,5,0,5/7/13 1:29
Joshua Hill,3,0,5/7/13 1:12
A Google user,5,0,5/7/13 0:45
A Google user,1,0,5/6/13 20:50
Michael Gaulin,2,0,5/6/13 20:06
joseph farace,1,0,5/6/13 19:30
Staci Allmand,4,0,5/6/13 17:34
Pat Hilyar,5,0,5/6/13 13:59
Ricardo Gonzalez,5,0,5/6/13 13:21
amani roberts,4,0,5/6/13 12:24
Monroe Moon,5,0,5/6/13 10:52
A Google user,1,0,5/6/13 8:51
Phillip Clay,4,0,5/6/13 3:46
Charles M Greer,3,0,5/6/13 1:49
Shirley Arias,5,0,5/6/13 1:30
Jami Phillips,4,0,5/6/13 1:18
Trish Costello,5,0,5/6/13 1:09
brandi martinez,4,0,5/6/13 0:38
Misty Blank,4,0,5/6/13 0:25
F .y,1,0,5/5/13 23:57
Kathleen Daley,4,0,5/5/13 23:43
Sure Bro Whatever,1,1,5/5/13 23:04
Kel ONeal,4,0,5/5/13 23:03
Jacob Gary,5,0,5/5/13 21:15
Abhimanyu Singh,5,0,5/5/13 16:55
Ramon Nava,3,0,5/5/13 16:22
Skylar Hillaker,5,0,5/5/13 16:12
Vladimir Boldyrev,1,0,5/5/13 15:35
Chris Mock,5,0,5/5/13 14:11
Alexandra James,5,0,5/5/13 13:57
Jon Perry,5,0,5/5/13 13:33
Ruth Moscato,1,1,5/5/13 10:27
Thomas Mouser,4,0,5/5/13 7:30
Wonita Luna,3,0,5/5/13 7:06
Bridget Wheat,1,0,5/5/13 5:48
_11series_,5,0,5/5/13 4:59
stephen peebles,5,0,5/5/13 4:22
Keon Rose,4,0,5/5/13 4:12
Stephen Johnston,4,0,5/5/13 2:29
Alan Nelson,5,0,5/5/13 1:48
Jay Bradly,3,0,5/5/13 1:46
A Google user,4,0,5/5/13 1:17
selorm agbevieko,5,0,5/4/13 22:30
A Google user,4,0,5/4/13 22:16
lindsey mullen,5,0,5/4/13 22:11
Sam christy,5,0,5/4/13 20:07
tom jones,5,0,5/4/13 19:30
TripleA81,5,0,5/4/13 18:31
JaLisa Dixon,4,0,5/4/13 16:39
Jesse Swenson,4,0,5/4/13 12:27
ally stella,5,0,5/4/13 11:36
Nikki Marshall,5,0,5/4/13 11:16
Darrel Brown,1,0,5/4/13 10:37
Kyler Wilson-Baptiste,5,0,5/4/13 9:06
Michael Diaz Perez,4,0,5/4/13 4:23
Jessica Talbert,5,0,5/4/13 3:46
Clara Merhar,4,0,5/4/13 1:25
Crystal Cochrane,5,0,5/4/13 0:36
Joanne Majka,3,0,5/3/13 23:28
Gladys Bato,5,0,5/3/13 23:18
Jared Wolff,5,0,5/3/13 22:15
Steven Highland,5,0,5/3/13 19:23
Jason Hannan,5,0,5/3/13 17:15
A Google user,4,0,5/3/13 16:50
Matt Spurr,4,0,5/3/13 16:38
alan head,5,0,5/3/13 16:12
Sal Scopis,1,1,5/3/13 10:39
A Google user,5,0,5/3/13 9:04
Faraz Q.,4,0,5/3/13 8:37
A Google user,4,0,5/3/13 7:39
Lenae Bolyard,5,0,5/3/13 7:02
Gary Aldrich,5,0,5/3/13 6:25
Holly S,5,0,5/3/13 5:34
David Perez,5,0,5/3/13 5:29
Casey Emery,1,0,5/3/13 5:22
Allen Hall,4,0,5/3/13 4:17
Andrew Welch,4,0,5/3/13 3:12
Rienzi .Mississippi,5,0,5/3/13 2:44
A Google user,5,0,5/3/13 1:33
Allie Ientile,5,0,5/3/13 0:42
A Google user,3,0,5/3/13 0:41
edgar Hernandez,3,0,5/2/13 23:45
Tony Yayo,5,0,5/2/13 22:41
jason Merryman,5,0,5/2/13 21:41
Greg Hernandez,1,0,5/2/13 20:54
Jon Pristavok,4,0,5/2/13 20:21
dan amit,5,0,5/2/13 16:38
AUTO 99 MOBIL,5,0,5/2/13 15:53
Chase Doucet,5,0,5/2/13 15:25
A Google user,1,0,5/2/13 15:01
Jason Kamery,1,0,5/2/13 12:52
Othello,1,2,5/2/13 8:06
Allie Vann,5,0,5/2/13 6:03
Jon Kirk,5,3,5/2/13 4:50
Christian Vazquez theSilverBlazeX,5,0,5/2/13 4:48
Kimberly Edmonds,5,0,5/2/13 1:56
Igor K.,5,0,5/2/13 0:19
Bryan Ruiz,5,0,5/2/13 0:17
Robin Douglas,4,0,5/1/13 22:28
A Google user,1,0,5/1/13 21:30
Matthew Neale,5,0,5/1/13 21:02
Laura Valvo,4,0,5/1/13 20:24
Christopher Watkins,5,0,5/1/13 19:31
Marvin Amaya,5,0,5/1/13 19:13
Sudarshan Bader,5,0,5/1/13 16:41
Brennan Booth,4,0,5/1/13 15:08
Karin Severino,5,0,5/1/13 14:37
A Google user,5,1,5/1/13 14:09
mann Jones,4,0,5/1/13 13:01
Eddie X,1,0,5/1/13 12:40
Ian Moon,4,0,5/1/13 11:24
Robert Hansen,5,0,5/1/13 10:31
thehuskyguy,5,0,5/1/13 10:21
A Google user,5,0,5/1/13 10:14
Chris Cox,5,0,5/1/13 9:50
Sam Ceja,2,0,5/1/13 9:38
Allysa Riepma,1,0,5/1/13 9:37
Jennie Brosnan-Thompson,1,0,5/1/13 9:17
Sandra Frey,4,0,5/1/13 8:02
Michael Coughlin,5,0,5/1/13 6:21
Kaytee Hacker,3,0,5/1/13 5:39
jamie kemmerling,5,0,5/1/13 5:16
Josh Salyers,5,0,5/1/13 4:07
Chrystal Findley-Horton,5,0,5/1/13 4:01
Robyn HAll,5,0,5/1/13 3:26
Joshua Lawson,5,0,5/1/13 3:16
Lincoln Stewart,4,1,5/1/13 2:51
Phillip Ledesma,5,0,5/1/13 2:48
Will Cavazos,5,0,5/1/13 2:39
A Google user,5,0,5/1/13 2:35
Allen Phipps,5,0,5/1/13 1:35
Sean Blaevoet,5,0,5/1/13 1:19
Cyanide Dinner,5,0,5/1/13 1:12
cimia shock,4,0,5/1/13 0:17
Mike Rickli,3,0,4/30/13 23:29
A Google user,5,0,4/30/13 22:12
Nadim haq,4,0,4/30/13 21:48
Angel Eyes,1,0,4/30/13 19:39
Alexa DePaola,4,0,4/30/13 19:28
Foad Ibrahim,5,0,4/30/13 18:01
Ga Le,2,1,4/30/13 17:45
Unkown Alba,5,0,4/30/13 17:06
Nathan Oldenburg,4,0,4/30/13 15:46
carlos vargas,5,0,4/30/13 14:26
Aaron Teague,1,0,4/30/13 13:29
Ken Trichomian,5,0,4/30/13 9:20
Eric P. Rose,4,0,4/30/13 8:05
Nicholas Bard,1,0,4/30/13 7:39
A Google user,5,0,4/30/13 6:42
Mike Dixon,1,0,4/30/13 5:35
Jessie Rogers,5,0,4/30/13 5:26
Aaron Leighton,5,0,4/30/13 5:13
Cameron F,4,0,4/30/13 3:51
Unicorn Paradox,4,0,4/30/13 3:14
Whitney Davison,5,0,4/30/13 2:59
angel rangel,5,0,4/30/13 2:58
Jack M,4,0,4/30/13 2:46
A Google user,5,0,4/30/13 1:42
Charlie Young,1,1,4/30/13 1:36
Amy Cerney,5,11,4/30/13 0:22
Dan Laz,4,0,4/29/13 23:00
A Google user,2,0,4/29/13 22:33
frisco beers,5,0,4/29/13 22:25
A Google user,2,0,4/29/13 21:07
darriell hayes,5,0,4/29/13 19:48
Lee Ann Sysk,5,0,4/29/13 16:26
Damien Cain,5,0,4/29/13 14:59
Sean Walker,5,0,4/29/13 14:49
Jennifer Johnson,3,0,4/29/13 14:46
Jeremy Haines,3,0,4/29/13 14:10
Isai Olvera,5,0,4/29/13 13:50
Rae Eromosele,5,0,4/29/13 13:40
Joseph Tartaglia,5,0,4/29/13 11:56
Namah,5,0,4/29/13 11:50
CiqRyan Helgard,4,0,4/29/13 11:15
redge Moore,4,0,4/29/13 10:13
Sarah Ortiz,3,0,4/29/13 7:49
j,3,0,4/29/13 6:22
Richard Hartle,5,0,4/29/13 5:55
Ronny Pressley,5,0,4/29/13 5:28
James Helton,5,0,4/29/13 4:41
Gin Foo,3,0,4/29/13 3:59
robert benedetto,5,0,4/29/13 1:40
Ryan Witzke,4,0,4/29/13 0:50
Angie E,5,0,4/28/13 23:15
James Sparacino,5,0,4/28/13 22:39
A Google user,4,0,4/28/13 22:01
Jordan,5,0,4/28/13 21:59
Sebastian Stormbo,3,0,4/28/13 21:12
A Google user,1,0,4/28/13 20:41
A Google user,4,0,4/28/13 20:21
Ron Mandelman,4,0,4/28/13 18:24
Danny,1,0,4/28/13 17:46
Ryan Cole,4,0,4/28/13 17:42
Warren Rabbit,5,0,4/28/13 17:31
Kelsey Simmons,1,1,4/28/13 16:40
Frank Iza,4,0,4/28/13 16:03
Jonah Stevenson,5,0,4/28/13 14:33
Joseph Freeh,4,0,4/28/13 13:34
Paula SChicago,4,0,4/28/13 12:18
Rupa J,2,0,4/28/13 9:52
Daniel Martin,4,0,4/28/13 9:14
Beyond Ghost,5,0,4/28/13 8:09
Marilyn Monroy,5,0,4/28/13 5:27
A Google user,1,0,4/28/13 5:03
Laurel Limerick,5,0,4/28/13 4:33
Eva Randazzo,4,0,4/28/13 3:46
Matt Riley,5,0,4/28/13 3:46
Mauricious Maximus,5,0,4/28/13 2:19
Tom Miller,5,0,4/28/13 1:59
Carena Thompson,4,0,4/28/13 0:53
Joshua Arnold,5,0,4/27/13 23:56
Jessie Middlemas,2,2,4/27/13 23:36
Jessie Ellis,4,0,4/27/13 22:23
A Google user,5,0,4/27/13 22:05
Jerrod Twomey,5,0,4/27/13 22:03
Edward Modecki-Mellett,1,0,4/27/13 21:41
Brandon Calton,3,0,4/27/13 21:32
Megan Lampson,3,0,4/27/13 21:24
Kolby H,4,0,4/27/13 20:56
First in Freedom,5,0,4/27/13 19:57
Josh Hislop,5,0,4/27/13 18:41
James Thomas,3,0,4/27/13 17:13
Fiona Norris,5,0,4/27/13 16:34
A Google user,1,0,4/27/13 16:33
A Google user,5,0,4/27/13 14:58
MissApril 505,5,0,4/27/13 14:38
A Google user,4,1,4/27/13 14:08
Gabriel Yong,4,0,4/27/13 13:12
Daniel Hensey,2,1,4/27/13 10:06
Cloud Begner,1,0,4/27/13 9:46
Joseph Orullian,5,0,4/27/13 9:29
Jose Rodriguez,5,0,4/27/13 9:08
Cody Myrick,5,0,4/27/13 9:01
Miriam Gerry,4,0,4/27/13 6:00
A Google user,1,1,4/27/13 2:59
Marshall Smith,3,1,4/27/13 1:59
Shahran Firdaouz,5,0,4/27/13 1:33
A Google user,4,0,4/27/13 1:26
mark edgecumbe,1,0,4/27/13 1:07
A Google user,4,0,4/26/13 23:07
ELB ELB,5,0,4/26/13 22:22
John Oprendek,4,0,4/26/13 22:09
Steven,5,1,4/26/13 20:52
Dakotah Welch,5,0,4/26/13 19:39
Kenny Wu,4,0,4/26/13 18:11
Robert Budlong,1,2,4/26/13 17:06
Jaye McClellan,5,0,4/26/13 17:01
Marvin Dukes,4,0,4/26/13 16:49
rick Melto,4,0,4/26/13 16:28
Instuller,5,0,4/26/13 15:40
Tai Gei,5,0,4/26/13 15:35
A Google user,5,0,4/26/13 15:23
andrew hoffmann,5,0,4/26/13 15:04
Matthew Carey,5,0,4/26/13 14:46
A Google user,4,0,4/26/13 11:19
Ann Bell,5,0,4/26/13 10:28
Dean Cottey,4,0,4/26/13 9:53
Mike Loredo,4,0,4/26/13 7:33
Kelly Green,4,0,4/26/13 4:54
Angel Flores,5,0,4/26/13 4:20
Anne Diaz,5,0,4/26/13 4:15
John Rea,5,0,4/26/13 2:17
Catherine Warfield,4,0,4/26/13 1:50
Charles Holliday,5,0,4/26/13 1:48
Dj,5,0,4/26/13 0:45
kevin stinson,5,0,4/25/13 23:16
scott allen,5,0,4/25/13 22:59
Anthony James,5,0,4/25/13 21:21
Aaron Kemble,5,0,4/25/13 20:02
stefania tufano,4,0,4/25/13 19:43
Chris Stamm,5,0,4/25/13 18:13
Marko Vabrit,5,0,4/25/13 15:46
Shawn,5,0,4/25/13 15:19
Jennifer Hart,5,0,4/25/13 8:45
AYAN BANERJEE,5,0,4/25/13 6:01
Victoria Samudio,5,0,4/25/13 4:27
Jesus N.,3,1,4/25/13 4:12
Dann Giszewski,3,0,4/25/13 3:43
Eugene Vinar,4,0,4/25/13 3:36
April Bell,5,0,4/25/13 3:00
Tyler Hampton,4,0,4/25/13 2:56
Becky Brittell,5,0,4/25/13 1:58
Brennon Acker,5,0,4/25/13 1:54
Brandon Greaham,5,0,4/25/13 1:36
Adrian Ashleman,4,0,4/25/13 1:05
A Google user,3,0,4/25/13 1:03
Lance Hall,4,0,4/25/13 1:02
Adam Burnett,4,0,4/25/13 0:20
Daniel Radovich,3,5,4/25/13 0:17
Rina Kurosugi,5,0,4/24/13 23:37
Milton Mendoza,5,0,4/24/13 23:22
Marina Olivarez,5,0,4/24/13 22:52
A Google user,5,0,4/24/13 22:43
Valeria Guzman,5,0,4/24/13 21:41
Chad Davis,5,0,4/24/13 20:20
A Google user,3,0,4/24/13 19:57
Rebecca Gray,4,0,4/24/13 16:19
Daniel Louis,5,0,4/24/13 16:06
Kakashi Hatake,4,0,4/24/13 14:33
Curtis Eades,5,0,4/24/13 14:14
Mark Marvin Broussard Senior,5,0,4/24/13 12:07
joe d,5,0,4/24/13 11:39
A Google user,5,0,4/24/13 9:51
Tony David,4,0,4/24/13 9:46
Lindsay Squires,3,0,4/24/13 8:40
Cedric Nash,5,0,4/24/13 8:11
Paula Sta Ana,5,0,4/24/13 7:58
Curtis Vinson,1,0,4/24/13 7:31
Tammy Shaff,5,0,4/24/13 7:15
Michael Pace,5,0,4/24/13 7:07
Robert Parkinson,4,0,4/24/13 6:59
Terrence Templeton,5,0,4/24/13 5:59
ali tavakoly,5,0,4/24/13 5:58
jason carlos bulatao,5,0,4/24/13 5:53
chris steadman,2,0,4/24/13 5:12
Juan Cabrera,5,0,4/24/13 4:39
Ola Od,5,0,4/24/13 4:10
Vishal Sengupta,5,0,4/24/13 3:42
Ivan lee,5,0,4/24/13 1:47
A Google user,1,0,4/24/13 0:10
Konecny Petr,5,0,4/23/13 22:55
Will Hewson,4,0,4/23/13 22:04
DeJuan Jones,5,0,4/23/13 21:13
Oceanna Barton,5,0,4/23/13 21:05
Kathleen Stewart,5,0,4/23/13 20:51
Rich Knight,5,0,4/23/13 20:12
Hitesh Wadhwa,5,0,4/23/13 19:04
Synnamon Budwin,5,0,4/23/13 17:34
George Sanders,1,0,4/23/13 17:32
Justin Rucinski,5,0,4/23/13 15:56
Billy Gartman,4,0,4/23/13 14:34
A Google user,5,0,4/23/13 13:18
A Google user,5,0,4/23/13 12:33
Alex Kovaleski,5,0,4/23/13 11:58
Sunshine B.D. Ross,3,0,4/23/13 10:45
Jim Tyler,5,0,4/23/13 10:03
Erin Cathleen,5,2,4/23/13 8:24
Ryan Russell,4,0,4/23/13 6:25
Eduardo Farias,5,0,4/23/13 6:01
Joseph Bergen,2,0,4/23/13 5:24
A Google user,5,0,4/23/13 5:01
Casey Wright,4,0,4/23/13 3:43
William H,4,0,4/23/13 3:32
David Dunlap,4,0,4/23/13 3:19
Robert Faith,2,0,4/23/13 2:48
Richard Borton,4,0,4/23/13 2:10
Bradley Weeks,5,0,4/23/13 1:07
Tim Hartigan,3,0,4/23/13 0:16
Blair Diehl,4,0,4/22/13 23:54
Thomas Fitzpatrick,3,0,4/22/13 23:16
Sam Gentle,5,0,4/22/13 23:14
Haylee Stevens,5,0,4/22/13 21:35
K.A. F,2,0,4/22/13 21:22
Jonathan Holmes,5,0,4/22/13 20:54
Terexian Mack,5,0,4/22/13 20:36
Pierre Eymard,5,0,4/22/13 19:54
Laura G,5,0,4/22/13 19:12
Rima S,4,0,4/22/13 18:51
Guadalupe Andrade,4,0,4/22/13 18:29
Jake Dell,5,0,4/22/13 18:28
venkatesh r shetty,4,0,4/22/13 18:23
A Google user,3,0,4/22/13 17:53
Chris Dodd,5,0,4/22/13 17:00
Raiya Allen,5,0,4/22/13 16:25
Bridgitte Romero,5,0,4/22/13 16:05
Lee Rogers,5,0,4/22/13 15:55
Eddie Hsaio,3,0,4/22/13 15:03
Nate Hamilton,3,0,4/22/13 12:25
Alex Rosado,4,0,4/22/13 8:57
Adam Morrow,4,0,4/22/13 7:49
patrick lider,5,0,4/22/13 7:23
Erica Emmert,5,0,4/22/13 5:50
Gods Son,5,0,4/22/13 5:24
Hilary Wilson,1,0,4/22/13 4:23
Richard M,5,0,4/22/13 4:11
Matt L.,5,0,4/22/13 3:59
melissa beuck,3,0,4/22/13 3:42
Ashton Harris,5,0,4/22/13 3:42
Jeff Flenke,5,0,4/22/13 3:21
Matthew Pulsipher,2,1,4/22/13 3:18
Jennifer Northcutt,5,0,4/22/13 3:14
ComradeBigBird,4,0,4/22/13 2:57
Howard Buckley,1,0,4/22/13 2:10
Zhenya Brisker,4,0,4/22/13 1:40
breann Gilmartin,4,2,4/22/13 1:30
Crystal Grimm,5,0,4/22/13 1:19
Rebel Regan,5,0,4/22/13 0:32
alter bridge,5,0,4/22/13 0:25
Jeffrey Sternard,4,0,4/21/13 23:58
Ronnie Moacyr,4,0,4/21/13 23:48
DeeJay Manuel,4,0,4/21/13 23:45
Edwin Ortolaza,5,0,4/21/13 21:39
Christopher Blake,4,0,4/21/13 21:16
Mark Acklin,5,0,4/21/13 20:07
Frank Smith,4,1,4/21/13 19:53
Liz James,4,0,4/21/13 19:06
Crystal Lopez,5,0,4/21/13 18:53
Ilir Pervizi,5,0,4/21/13 18:47
Shardae Alexander,5,0,4/21/13 18:33
Lavar Ray,4,0,4/21/13 18:02
Mckenzie Elie,4,0,4/21/13 16:58
Jeff O,2,2,4/21/13 15:47
Nick Bastyr,1,1,4/21/13 15:36
Karen Hannawi,2,0,4/21/13 15:30
Fi McN,5,0,4/21/13 15:21
Lynne M,3,0,4/21/13 15:20
Angel Cortes,5,0,4/21/13 13:52
TONY Woodin,5,0,4/21/13 10:42
moe A,5,0,4/21/13 10:34
Chrissy urLove,5,0,4/21/13 10:20
Alexx Qualia,5,0,4/21/13 8:48
A Google user,4,0,4/21/13 7:18
A Google user,5,0,4/21/13 6:22
Ralph Tate,4,0,4/21/13 6:16
RAKESH. N,4,0,4/21/13 5:48
A Google user,5,0,4/21/13 4:36
Spyke Hearts,4,0,4/21/13 4:26
Ryan Greer,4,0,4/21/13 4:11
Olivia Giersch,5,0,4/21/13 2:21
A Rouse,4,0,4/21/13 1:31
Steven Knestrict,5,0,4/20/13 23:54
Jeffrey De Salvo,1,0,4/20/13 23:36
Luka Zane,5,0,4/20/13 23:34
Xx Zz,4,0,4/20/13 23:16
A Google user,5,0,4/20/13 21:54
Eric Thompson,5,0,4/20/13 20:57
A Google user,4,0,4/20/13 19:57
Bethany Tatro,3,0,4/20/13 19:23
Nic Hexum,5,0,4/20/13 18:38
David Notheis,5,0,4/20/13 18:01
Alicia Howard,1,0,4/20/13 15:41
May Ann Olan,5,0,4/20/13 15:04
Arianna Castro,1,0,4/20/13 14:57
Brian Hand,5,0,4/20/13 13:57
C B,5,15,4/20/13 13:28
Maria Zink,3,1,4/20/13 12:06
Travis White,2,0,4/20/13 11:13
Matt D. Parker,5,2,4/20/13 10:58
C. Northern,5,0,4/20/13 7:07
Luis Ramirez,5,0,4/20/13 6:27
Oridar Vissallo,1,2,4/20/13 6:12
David,5,0,4/20/13 4:36
Bfjf Gmg,5,0,4/20/13 3:24
Brandi Montes,4,0,4/20/13 2:36
James Cook,5,0,4/20/13 2:17
Christian Rodas,5,0,4/20/13 2:10
Douglas Downing,5,0,4/20/13 1:18
A Google user,5,0,4/20/13 1:04
Samantha Madsen,2,1,4/20/13 0:01
Shawn Finley,4,0,4/19/13 23:03
Dylan Johnson,5,0,4/19/13 22:54
Jason Harvey,5,0,4/19/13 22:54
Scott Wheeler,1,0,4/19/13 22:51
avalon sunday,4,0,4/19/13 22:47
Jennie Bollinger,5,0,4/19/13 22:26
John Kaiser,1,1,4/19/13 22:25
Bryan Workley,5,0,4/19/13 21:17
Charlie Torrealba,5,0,4/19/13 20:39
Forsaken Chief,5,0,4/19/13 20:29
Annoy mous,2,0,4/19/13 19:38
Jason Austin,2,1,4/19/13 18:26
Lucas Martos,5,0,4/19/13 17:13
Jason and The Dood,5,20,4/19/13 16:56
KELLELS_SHOT,3,0,4/19/13 16:27
Steffan Rogers,4,0,4/19/13 14:48
Jolene Holt,2,0,4/19/13 14:33
charles little,2,0,4/19/13 12:22
dante ross,5,0,4/19/13 11:37
Romeo Karthik,4,0,4/19/13 10:29
A Google user,1,1,4/19/13 7:57
Kirsten Burke,5,0,4/19/13 7:54
Armando Bravo,5,0,4/19/13 4:53
Waqas Ibrahim,5,0,4/19/13 4:13
A Google user,2,0,4/19/13 4:08
Deltaone1 beast,5,0,4/19/13 3:39
Joshua Goodwin,2,0,4/19/13 2:42
Jaime Rayon,4,0,4/19/13 0:58
A Google user,5,0,4/19/13 0:24
mike bonde,4,0,4/19/13 0:21
carlos santiago,5,0,4/19/13 0:08
Shadow_Rider,4,0,4/18/13 23:52
Cassandra Mondragon,4,0,4/18/13 23:46
Deanna Bennett,4,0,4/18/13 23:28
Bradley Rutlidge,5,0,4/18/13 23:24
EmJae Manning,4,0,4/18/13 23:12
Allen Sparks,3,0,4/18/13 21:52
Marianne Moore,4,0,4/18/13 19:54
Belinda Watson,5,0,4/18/13 19:10
Adrienne Cromwell,2,2,4/18/13 19:03
JN AU,5,0,4/18/13 19:02
Jay Williams,5,0,4/18/13 19:00
Esty Pinkesz,4,0,4/18/13 18:59
Jennifer Hawse,5,0,4/18/13 18:27
Royaal Richie,5,0,4/18/13 15:42
Paul Leavens,4,0,4/18/13 14:04
Bret Hudson,5,0,4/18/13 13:47
Erik Conrad,4,0,4/18/13 13:37
Andrew James,5,0,4/18/13 13:26
A Google user,4,0,4/18/13 13:18
Les Vandever,1,0,4/18/13 12:50
nick tait,1,2,4/18/13 9:38
Charles Grey,4,0,4/18/13 7:06
Meg G,5,0,4/18/13 7:04
Jimmy P.,5,0,4/18/13 5:42
Ozzie Maldonado,5,0,4/18/13 5:16
david small,4,0,4/18/13 4:06
Hunter Smith,5,0,4/18/13 3:31
Matthew v,5,0,4/18/13 3:30
Jaron Maynard,5,0,4/18/13 2:55
Rachel Queen,3,0,4/18/13 2:21
Chris shirey,5,0,4/18/13 2:19
chris pixley,5,0,4/18/13 2:01
Jacqueline Wood,5,0,4/18/13 0:25
Fit Guru,5,0,4/18/13 0:14
Quid Proquo,5,0,4/17/13 23:12
Amanda lewis,4,0,4/17/13 23:10
Brittany Barnes,5,0,4/17/13 22:44
Cynthia Bursey,1,0,4/17/13 22:39
A Google user,4,0,4/17/13 22:25
I MJ,4,0,4/17/13 20:33
William Williamson,5,0,4/17/13 19:34
Dakota Jones,5,0,4/17/13 18:57
dan stevenson,5,2,4/17/13 18:14
Kelli Lynn Cook,5,0,4/17/13 16:47
Chris Wink,5,0,4/17/13 16:44
Adam Alberghine,2,0,4/17/13 15:31
Robert Dozier,5,0,4/17/13 15:30
Talal Joseph,5,0,4/17/13 15:30
Tony Viktor,4,0,4/17/13 15:07
Brian turner,3,0,4/17/13 15:01
Elieen Emblidge,5,0,4/17/13 15:00
Raymond Tan,5,0,4/17/13 14:52
Natalie Bernstein,3,0,4/17/13 13:14
Adinah Frost,5,0,4/17/13 12:01
David Anderson,5,0,4/17/13 11:47
Waylon Holbrook,3,0,4/17/13 11:34
Roman Plášil,3,0,4/17/13 10:59
Andrew Solomon,5,0,4/17/13 7:45
Alana James,1,2,4/17/13 6:40
David Vravis,5,0,4/17/13 6:30
Captain LJ,5,0,4/17/13 4:59
Russell Lund,5,0,4/17/13 4:24
James Fay,1,2,4/17/13 4:21
Carrie Knight,5,0,4/17/13 4:00
Abel Lujan,5,0,4/17/13 3:53
Edna Frimpong,5,0,4/17/13 3:46
Memo Salcedo,5,0,4/17/13 3:41
Chris Bocchicchio,4,0,4/17/13 3:20
Jesse Hammock,3,0,4/17/13 3:15
E Jackson,3,0,4/17/13 2:58
Kat Hill,5,0,4/17/13 2:16
JoeBob McJack,5,0,4/17/13 1:40
Arlynn Addington,5,1,4/17/13 0:28
marcus cannady,4,0,4/16/13 21:26
Ian Ward,4,0,4/16/13 19:24
Jeremy Kennedy,4,0,4/16/13 18:59
Jessica Rabbit,1,0,4/16/13 16:57
James Prukop,5,0,4/16/13 16:06
La Osa,1,0,4/16/13 15:14
Mark Xhynder,3,0,4/16/13 15:04
O Murphy,4,0,4/16/13 13:33
A Google user,3,1,4/16/13 11:46
Billy Oi,2,0,4/16/13 11:19
Marques Hill,5,0,4/16/13 7:45
Mike,3,0,4/16/13 6:33
Xander H,5,0,4/16/13 5:58
Elijah Tellez,4,0,4/16/13 5:05
Jonny T,5,0,4/16/13 3:58
A Google user,5,0,4/16/13 3:16
A Google user,4,0,4/16/13 3:11
A Google user,4,0,4/16/13 3:04
David Aguilar,1,1,4/16/13 1:32
Mr. Kelso,5,27,4/16/13 1:13
A Google user,5,0,4/16/13 1:13
A Google user,4,0,4/16/13 1:04
Satya Blu,5,0,4/15/13 23:39
A Google user,5,1,4/15/13 23:32
Michael Flynn,5,0,4/15/13 22:57
Todd Sigley,4,0,4/15/13 22:36
John Mollica,5,0,4/15/13 22:20
Shondell Ayala,4,0,4/15/13 22:08
Sarah Batisting,5,0,4/15/13 21:32
Lindsay Wright,4,0,4/15/13 19:25
r,5,0,4/15/13 17:52
Vinny B,3,0,4/15/13 17:31
TJ Redlich,5,0,4/15/13 17:21
Anthony Alonzo,5,0,4/15/13 16:39
Steven L,4,0,4/15/13 16:11
Hridhan Kumar Jain,5,0,4/15/13 16:00
Nicholas Howard,1,0,4/15/13 14:13
James Norton,4,0,4/15/13 14:12
turquoise pink,3,0,4/15/13 14:04
Jollie Nightingale,4,1,4/15/13 12:55
Dylan Booth,5,0,4/15/13 10:11
Jesse Durant,5,0,4/15/13 10:02
Crystal Vinson,5,0,4/15/13 9:23
A Google user,5,0,4/15/13 8:33
Jessika Guderyon,5,0,4/15/13 8:11
erica bell,5,0,4/15/13 7:01
Jay Prak,5,0,4/15/13 6:34
Julie B,5,0,4/15/13 5:49
A Google user,5,0,4/15/13 5:14
Jeffrey Jay Amurao,5,0,4/15/13 4:44
Geremiah Benge,5,0,4/15/13 3:12
Stuart Dadtka,5,0,4/15/13 2:20
David Kimmel,4,0,4/15/13 2:06
Jeni Spight,4,0,4/15/13 1:22
Jeremy Pearce,5,0,4/15/13 1:18
Guilfre Almendarez,5,0,4/15/13 0:31
Jeremy Royse,3,0,4/14/13 23:44
Jesse McLean,5,0,4/14/13 23:18
Carl Gallicchio,5,0,4/14/13 23:13
Daniel Quinn,4,0,4/14/13 22:32
Kevin Mills,4,0,4/14/13 21:29
David Torres,5,0,4/14/13 21:19
Leif Klockner,4,1,4/14/13 19:46
Nicola Carraro,5,0,4/14/13 16:41
JULIA RIVERA,2,0,4/14/13 15:48
Patrick Perkins,5,0,4/14/13 15:40
Timothy Marshall,1,0,4/14/13 15:27
Sally DeCuir,5,1,4/14/13 15:16
